IDNAME,RA,Dec,z,LookbackTime,SFR,F250,NAME_IAU,Feature
G15.DR1.10365,214.60881,-0.0330629982,1.69385386,9.78615189,1548.26233,0.03808,HATLAS J141826.1-000159,-
G15.DR1.10366,213.800323,0.592337012,3.8857193,12.0774145,16836.5977,0.036358,HATLAS J141512.0+003532,-
G15.DR1.10368,217.500397,0.85502702,2.01652026,10.3789511,2270.96118,0.036253,HATLAS J143000.0+005118,-
G15.DR1.1037,215.083649,0.0417790003,0.277550012,3.18509626,73.2926102,0.074652,HATLAS J142020.0+000230,-
G15.DR1.10372,219.060516,-0.341410011,1.5585593,9.48524094,1562.80908,0.046904,HATLAS J143614.5-002029,-
G15.DR1.10373,213.137573,-0.328384995,0.673877895,6.15347528,258.897766,0.04729,HATLAS J141233.0-001942,-
G15.DR1.10374,220.052261,0.373495013,0.484946012,4.91685534,101.533859,0.035524,HATLAS J144012.5+002224,-
G15.DR1.10377,215.06868,0.205850005,0.150279999,1.87042284,12.3833332,0.040884,HATLAS J142016.4+001221,-
G15.DR1.10378,217.653992,-0.0262180008,0.653222024,6.03138399,189.811676,0.036921,HATLAS J143036.9-000134,-
G15.DR1.10379,220.875458,0.0391989984,1.90181417e-08,2.62049269e-07,1.95106884e-13,0.036752,HATLAS J144330.1+000221,-
G15.DR1.1038,217.672699,1.13550496,1.76096654,9.92283249,3347.74536,0.074916,HATLAS J143041.4+010807,-
G15.DR1.10384,218.309387,-0.1259,1.77147567,9.94356918,1666.90747,0.036764,HATLAS J143314.2-000733,-
G15.DR1.10385,220.462585,0.966416001,1.56172454,9.4926939,1148.74915,0.034303,HATLAS J144151.0+005759,-
G15.DR1.10386,220.319717,-0.555372,0.558830023,5.43395901,186.739822,0.049441,HATLAS J144116.7-003319,-
G15.DR1.10389,219.715286,-0.701004028,1.23837638,8.60596848,955.397583,0.048563,HATLAS J143851.6-004203,-
G15.DR1.1039,216.369217,-0.0231769998,0.054680001,0.72547394,4.12310362,0.097775,HATLAS J142528.6-000123,-
G15.DR1.10390,214.381241,0.759912014,0.174879998,2.14199567,14.4448824,0.035778,HATLAS J141731.4+004535,-
G15.DR1.10392,219.488586,1.31150997,1.32134545,8.86002541,942.850586,0.041469,HATLAS J143757.2+011841,-
G15.DR1.10393,217.254333,1.43360996,1.07576168,8.04308605,528.251343,0.036605,HATLAS J142901.0+012600,-
G15.DR1.10394,219.138275,-0.361705005,0.494283319,4.9847908,150.717758,0.050643,HATLAS J143633.1-002142,-
G15.DR1.10396,213.296844,0.84512198,0.163819999,2.02099395,17.7342758,0.049585,HATLAS J141311.2+005042,-
G15.DR1.10398,212.284775,-0.518688977,1.57231462,9.51749134,1645.29089,0.048349,HATLAS J140908.3-003107,-
G15.DR1.10399,221.053421,0.694544971,0.657981992,6.05978775,192.167786,0.036888,HATLAS J144412.8+004140,-
G15.DR1.104,217.187515,0.711237013,0.0568000004,0.752511561,9.71637344,0.214712,HATLAS J142845.0+004240,-
G15.DR1.10401,221.137985,-0.534272015,0.562713981,5.45987082,141.854691,0.037121,HATLAS J144433.1-003203,-
G15.DR1.10402,220.176025,0.932541013,1.24363184,8.62269306,700.556641,0.035301,HATLAS J144042.2+005557,-
G15.DR1.10403,215.019287,-0.684382975,0.997880161,7.73833275,464.858063,0.037827,HATLAS J142004.6-004103,-
G15.DR1.10405,214.467194,-0.28035599,0.398983985,4.25327349,73.0822144,0.037096,HATLAS J141752.1-001649,-
G15.DR1.10406,214.813614,-0.657637,0.481474996,4.89139748,103.880585,0.036771,HATLAS J141915.2-003927,-
G15.DR1.10407,215.108856,-0.591548026,2.99706173,11.508522,6927.90527,0.036707,HATLAS J142026.1-003529,-
G15.DR1.1041,212.564133,1.12302101,0.146809995,1.83138955,30.89505,0.10651,HATLAS J141015.3+010722,-
G15.DR1.10412,221.089935,1.32991004,2.19939041,10.6532421,3504.28418,0.044692,HATLAS J144421.5+011947,-
G15.DR1.10413,217.485458,0.886327028,1.94355524,10.2582169,2139.5564,0.037493,HATLAS J142956.5+005310,-
G15.DR1.10415,212.618759,-0.113086,0.180010006,2.19751811,20.3979454,0.047748,HATLAS J141028.5-000647,-
G15.DR1.10418,213.771439,-0.667262018,0.728397012,6.46208954,300.73056,0.046949,HATLAS J141505.1-004002,-
G15.DR1.10421,212.17157,-0.902490973,0.379738599,4.09473848,87.2489777,0.048865,HATLAS J140841.1-005408,-
G15.DR1.10423,217.275772,-0.798274994,0.471581012,4.81824207,131.768555,0.048477,HATLAS J142906.1-004753,-
G15.DR1.10424,213.824142,0.800961971,0.943517327,7.51025343,406.871124,0.037284,HATLAS J141517.7+004803,-
G15.DR1.10425,217.9767,0.304769993,1.37402213,9.01104832,957.117554,0.038522,HATLAS J143154.4+001817,-
G15.DR1.10429,220.978592,0.0119690001,0.67099601,6.13661814,197.384308,0.036437,HATLAS J144354.8+000043,-
G15.DR1.1043,218.813965,-0.122203,0.132029995,1.66310644,24.0929794,0.102218,HATLAS J143515.3-000719,-
G15.DR1.10430,220.77565,0.664237022,0.29471001,3.34625506,40.6073761,0.037028,HATLAS J144306.1+003951,-
G15.DR1.10431,212.982178,1.35120595,1.36315644,8.98048115,1192.90771,0.048834,HATLAS J141155.7+012104,-
G15.DR1.10433,219.317703,1.02838004,0.836547554,7.02031374,432.296631,0.050986,HATLAS J143716.2+010142,-
G15.DR1.10435,220.215759,0.447968006,0.261180013,3.02799535,31.3320675,0.035925,HATLAS J144051.7+002652,-
G15.DR1.10436,218.211975,-0.366073012,0.722764671,6.43109894,220.389511,0.035074,HATLAS J143250.8-002157,-
G15.DR1.10437,219.087433,0.139477998,2.33052373,10.8280344,4616.66406,0.050491,HATLAS J143620.9+000822,-
G15.DR1.10439,219.754517,0.858735025,0.590714991,5.64328432,165.386032,0.03923,HATLAS J143901.0+005131,-
G15.DR1.10441,217.895935,-0.806810975,1.90107763,10.184598,1938.94214,0.035916,HATLAS J143135.0-004824,-
G15.DR1.10442,213.02774,-0.665611029,0.261539996,3.03148246,40.7822342,0.046613,HATLAS J141206.6-003956,-
G15.DR1.10443,221.596375,-0.464406013,0.14136,1.76972342,10.083024,0.03746,HATLAS J144623.1-002751,-
G15.DR1.10445,217.832336,-0.487594008,1.99744856,10.3480606,2208.64941,0.036126,HATLAS J143119.7-002915,-
G15.DR1.10446,218.044449,1.10178304,0.533450007,5.26151037,165.179749,0.047946,HATLAS J143210.6+010606,-
G15.DR1.10449,217.966599,-0.833070993,1.74004066,9.8810358,1595.22583,0.036753,HATLAS J143151.9-004959,-
G15.DR1.10450,214.27356,-0.179597005,2.03798032,10.4131784,2425.33813,0.037682,HATLAS J141705.6-001046,-
G15.DR1.10452,216.738678,1.44689405,0.34830001,3.82736135,55.2401085,0.03649,HATLAS J142657.2+012648,-
G15.DR1.10454,213.853989,1.00874805,2.44215012,10.9644089,4003.58716,0.038518,HATLAS J141524.9+010031,-
G15.DR1.10455,217.739365,0.564148009,2.08346748,10.4838848,2533.63696,0.037214,HATLAS J143057.4+003350,-
G15.DR1.10459,213.535995,1.36243904,1.13874912,8.27218342,599.822998,0.036752,HATLAS J141408.6+012144,-
G15.DR1.1046,217.606415,-0.0979579985,0.136810005,1.71789718,19.1223183,0.075691,HATLAS J143025.5-000552,-
G15.DR1.10460,213.102264,1.389184,1.88282549,10.1521702,2442.64014,0.04635,HATLAS J141224.5+012321,-
G15.DR1.10462,221.31575,-0.159969002,0.00554999989,0.0761765316,0.0158625748,0.035411,HATLAS J144515.7-000935,-
G15.DR1.10464,219.911407,-0.998160005,1.05091953,7.94853783,650.397644,0.04741,HATLAS J143938.7-005953,-
G15.DR1.10467,213.348038,-0.671266973,1.00598562,7.7712245,591.237427,0.047284,HATLAS J141323.5-004016,-
G15.DR1.10468,214.24501,-0.0665739998,0.603441,5.72464943,162.11467,0.036865,HATLAS J141658.8-000359,-
G15.DR1.10469,216.198547,1.43988395,2.50555444,11.0371923,5837.14307,0.052373,HATLAS J142447.6+012623,-
G15.DR1.1047,215.094818,0.0453249998,0.276540011,3.17549753,77.7905502,0.079902,HATLAS J142022.7+000243,-
G15.DR1.10471,218.053665,-0.304242015,1.63461578,9.65878582,1447.3114,0.038771,HATLAS J143212.8-001815,-
G15.DR1.10472,217.936905,-0.0700709969,1.53672111,9.43318081,1211.39868,0.037561,HATLAS J143144.8-000412,-
G15.DR1.104755,220.317169,0.518718004,2.82747936,11.3624306,2253.12256,0.014253,HATLAS J144116.1+003107,-
G15.DR1.10478,214.751938,0.876430988,0.189229995,2.2963686,19.8474846,0.04221,HATLAS J141900.4+005235,-
G15.DR1.104787,212.022919,-0.909615993,3.64974284,11.9522018,6855.64746,0.018791,HATLAS J140805.4-005434,-
G15.DR1.10479,214.372498,0.442921013,1.65387511,9.70090199,1458.35681,0.037989,HATLAS J141729.4+002634,-
G15.DR1.1048,221.673187,0.477158993,0.33513999,3.71224284,138.628387,0.098262,HATLAS J144641.5+002837,-
G15.DR1.10481,214.681808,-0.175804004,2.8384769,11.3723803,5793.56689,0.036305,HATLAS J141843.6-001032,-
G15.DR1.10483,217.933289,0.907303989,1.51947176,9.39134216,1499.49365,0.047777,HATLAS J143143.9+005426,-
G15.DR1.10485,212.467178,0.137217,0.389160007,4.17283297,88.1018219,0.047151,HATLAS J140952.1+000813,-
G15.DR1.10487,216.134659,1.33231199,0.123790003,1.56782925,9.70065689,0.046574,HATLAS J142432.3+011956,-
G15.DR1.10488,220.435349,1.34929895,0.51373601,5.12388611,112.202759,0.034917,HATLAS J144144.4+012057,-
G15.DR1.1049,217.525558,1.21671104,0.445538998,4.62138844,190.580765,0.078513,HATLAS J143006.1+011300,-
G15.DR1.10493,214.033554,1.46096599,1.34514451,8.9291563,877.103638,0.037009,HATLAS J141608.0+012739,-
G15.DR1.10494,214.843765,-0.408482999,1.65471101,9.70271873,1412.18237,0.03674,HATLAS J141922.5-002430,-
G15.DR1.105,214.305496,-0.0269189999,0.0515000001,0.684768915,10.3233566,0.224972,HATLAS J141713.3-000136,-
G15.DR1.10500,220.905182,0.369515985,0.25959,3.01255059,31.4685154,0.036328,HATLAS J144337.2+002210,-
G15.DR1.105002,212.998611,0.209923998,4.08682203,12.1730051,10506.5557,0.018599,HATLAS J141159.6+001235,-
G15.DR1.10501,212.674332,0.652396023,2.18466234,10.6325521,3766.81519,0.048887,HATLAS J141041.8+003908,-
G15.DR1.105016,213.170578,-0.82545799,3.79247475,12.029726,7919.77441,0.018785,HATLAS J141240.9-004931,-
G15.DR1.10504,212.646057,-0.802092016,1.09660029,8.12050438,763.925537,0.050835,HATLAS J141035.0-004807,-
G15.DR1.10505,220.646027,0.432143986,0.660660982,6.07569885,191.10672,0.036319,HATLAS J144235.0+002555,-
G15.DR1.10506,215.13179,-0.234790996,2.6895752,11.2314758,4986.81689,0.036602,HATLAS J142031.6-001405,-
G15.DR1.10507,219.097626,1.26276398,2.12663913,10.5486889,3286.76831,0.045771,HATLAS J143623.4+011545,-
G15.DR1.1051,213.961884,0.262798011,2.89960074,11.4264441,12627.2432,0.074222,HATLAS J141550.8+001546,-
G15.DR1.10512,220.680252,0.56103301,0.25948,3.01148653,31.9892578,0.036965,HATLAS J144243.2+003339,-
G15.DR1.105122,212.039505,1.22036004,4.33203316,12.2775574,13237.542,0.018335,HATLAS J140809.4+011313,-
G15.DR1.10513,212.737061,-0.425182998,2.39870954,10.9125738,4764.47021,0.048206,HATLAS J141056.8-002530,-
G15.DR1.10514,215.726181,-0.665314972,0.212983996,2.54557252,26.9929733,0.045731,HATLAS J142254.2-003955,-
G15.DR1.10515,215.320801,0.205079004,2.61481237,11.1554146,6165.31738,0.049039,HATLAS J142116.9+001218,-
G15.DR1.10516,215.465256,-0.704002023,0.189930007,2.30382538,22.9180641,0.04834,HATLAS J142151.6-004214,-
G15.DR1.10517,212.777069,1.044379,1.38139474,9.03156948,1180.48523,0.046881,HATLAS J141106.4+010239,-
G15.DR1.10518,218.771255,-0.141255006,1.55667961,9.48077583,1551.87512,0.046677,HATLAS J143505.1-000828,-
G15.DR1.10520,215.09494,-0.205737993,0.532851994,5.2573781,127.661728,0.037157,HATLAS J142022.7-001220,-
G15.DR1.10524,219.698761,-0.134314001,0.103979997,1.33439624,6.71281528,0.045412,HATLAS J143847.7-000803,-
G15.DR1.10525,216.558243,-0.0929519981,0.403430998,4.28936052,98.1348267,0.04882,HATLAS J142613.9-000534,-
G15.DR1.10526,212.10817,-0.399962008,1.29149127,8.77093792,1036.45544,0.047949,HATLAS J140825.9-002359,-
G15.DR1.10527,216.264908,0.720494986,0.112819999,1.43933785,9.0072403,0.051985,HATLAS J142503.5+004313,-
G15.DR1.10528,214.898987,-0.113223001,2.59281135,11.1323433,4837.36816,0.039448,HATLAS J141935.7-000647,-
G15.DR1.10530,220.55278,1.42616904,0.47436595,4.83892632,98.438179,0.035911,HATLAS J144212.6+012534,-
G15.DR1.10531,218.014664,-0.479869992,2.21896434,10.6804581,2887.38794,0.035995,HATLAS J143203.5-002847,-
G15.DR1.10532,213.274979,-0.0251759999,0.490981996,4.96085691,147.259308,0.050289,HATLAS J141305.9-000130,-
G15.DR1.10535,215.473663,0.516384006,1.13354003,8.25377083,794.579468,0.049134,HATLAS J142153.6+003058,-
G15.DR1.10537,220.463715,-0.781650007,0.558238983,5.43000031,176.745865,0.046916,HATLAS J144151.2-004653,-
G15.DR1.1054,213.030487,0.727263987,0.203580007,2.44784737,56.7652702,0.104864,HATLAS J141207.3+004338,-
G15.DR1.10542,213.57518,0.954674006,0.183719993,2.23744154,16.7556152,0.037771,HATLAS J141418.0+005716,-
G15.DR1.10543,214.159637,0.369125009,1.10001397,8.13305759,559.710327,0.036957,HATLAS J141638.3+002208,-
G15.DR1.10544,220.84874,0.531509995,0.324939996,3.62169218,45.9628944,0.034555,HATLAS J144323.6+003153,-
G15.DR1.10547,212.824432,-0.746640027,0.835437,7.01492596,410.106293,0.048529,HATLAS J141117.8-004447,-
G15.DR1.10548,214.15123,1.14286196,1.37309098,9.00841999,918.325806,0.036971,HATLAS J141636.2+010834,-
G15.DR1.1055,212.292679,1.18913603,1.45174682,9.22063732,2842.5188,0.100739,HATLAS J140910.2+011120,-
G15.DR1.10550,217.812027,0.720887005,0.257070005,2.98802161,30.8779259,0.036452,HATLAS J143114.8+004315,-
G15.DR1.10552,218.916779,-0.420872003,1.02163601,7.83396673,603.232544,0.04668,HATLAS J143540.0-002515,-
G15.DR1.10554,219.33049,1.36270905,0.0445832536,0.595615387,1.19911838,0.042675,HATLAS J143719.3+012145,-
G15.DR1.10555,216.523209,0.959968984,1.47832227,9.28890133,1334.86035,0.045364,HATLAS J142605.5+005735,-
G15.DR1.10556,219.631866,-0.59939599,0.0733200014,0.960531592,3.58430004,0.048019,HATLAS J143831.6-003557,-
G15.DR1.10557,212.89241,-0.490377992,0.428189993,4.48669291,109.927971,0.04892,HATLAS J141134.1-002925,-
G15.DR1.10559,219.679703,1.31392205,0.581156015,5.58136797,143.18779,0.035169,HATLAS J143843.1+011850,-
G15.DR1.1056,214.592255,0.465902001,1.1066556,8.15728378,1159.97986,0.075631,HATLAS J141822.1+002757,-
G15.DR1.10560,212.441818,0.407373011,0.678865016,6.18252802,253.272461,0.045635,HATLAS J140946.0+002426,-
G15.DR1.10561,212.867203,1.422979,1.40673065,9.10110378,1215.11475,0.046302,HATLAS J141128.1+012522,-
G15.DR1.105618,215.992661,0.73902601,3.59988594,11.9236994,6713.79736,0.019256,HATLAS J142358.2+004420,-
G15.DR1.10562,216.699631,-0.0185930002,2.67216539,11.2141237,6458.42529,0.048276,HATLAS J142647.9-000106,-
G15.DR1.10563,214.042175,0.875447989,0.124119997,1.57166672,7.78003168,0.037138,HATLAS J141610.1+005231,-
G15.DR1.10565,213.293961,0.647596002,0.375649989,4.06056166,86.2345428,0.049235,HATLAS J141310.5+003851,-
G15.DR1.10567,220.009598,1.16913903,0.376969993,4.07161856,62.1361771,0.035183,HATLAS J144002.3+011008,-
G15.DR1.10568,217.848785,-0.64190501,1.71290421,9.82570744,1530.75256,0.036647,HATLAS J143123.7-003830,-
G15.DR1.10569,217.432205,-0.119856,0.281682998,3.22424054,37.1052399,0.036785,HATLAS J142943.7-000711,-
G15.DR1.1057,215.096527,-0.0192799997,1.88363791,10.1536407,4024.46582,0.076284,HATLAS J142023.1-000109,-
G15.DR1.10572,220.077606,0.631587982,0.261550009,3.03158116,31.2790298,0.035748,HATLAS J144018.6+003753,-
G15.DR1.10573,213.533798,0.87656498,0.138630003,1.73866427,10.1252909,0.039254,HATLAS J141408.1+005235,-
G15.DR1.10574,214.923889,0.520346999,0.193660006,2.34343934,20.4748707,0.041667,HATLAS J141941.7+003113,-
G15.DR1.10575,220.709015,0.531876028,0.257869989,2.99581981,30.9125214,0.036234,HATLAS J144250.1+003154,-
G15.DR1.10578,220.632141,-0.691672027,1.36855674,8.9957037,960.060303,0.038972,HATLAS J144231.7-004130,-
G15.DR1.10579,219.727539,1.18063402,0.593340695,5.66017962,152.262894,0.035907,HATLAS J143854.6+011050,-
G15.DR1.1058,216.075928,0.653815985,0.676718235,6.17004204,555.664856,0.100906,HATLAS J142418.2+003913,-
G15.DR1.10580,219.363708,-0.596376002,0.698920012,6.29764318,276.63446,0.047012,HATLAS J143727.2-003546,-
G15.DR1.10582,216.885773,0.483915001,0.290309995,3.30527592,42.3179817,0.039679,HATLAS J142732.5+002902,-
G15.DR1.10584,220.238251,1.19240999,0.0783400014,1.02281809,3.10519266,0.036486,HATLAS J144057.1+011132,-
G15.DR1.10585,214.026718,1.44037604,0.591769993,5.65006018,157.496918,0.037196,HATLAS J141606.4+012625,-
G15.DR1.10586,221.49675,0.0301779993,0.73063302,6.47433519,274.098755,0.042648,HATLAS J144559.2+000148,-
G15.DR1.10587,214.958344,-0.854313016,0.722520649,6.4297328,245.58847,0.039117,HATLAS J141950.0-005115,-
G15.DR1.10588,214.63324,0.091554001,2.39944386,10.9134941,3524.55737,0.035634,HATLAS J141831.9+000529,-
G15.DR1.1059,214.476822,-0.521115005,0.147740006,1.84186947,23.4420757,0.080344,HATLAS J141754.4-003116,-
G15.DR1.10591,217.216599,-0.66168201,0.142440006,1.78198147,12.6181898,0.046476,HATLAS J142851.9-003942,-
G15.DR1.10592,218.724075,0.698225021,0.206670001,2.48008728,25.3898888,0.045686,HATLAS J143453.7+004153,-
G15.DR1.10594,212.707413,0.0190290008,0.186969995,2.27225113,23.2342682,0.050367,HATLAS J141049.7+000108,-
G15.DR1.10597,218.470581,-0.745921016,0.34533,3.8015492,68.7221375,0.046014,HATLAS J143352.9-004445,-
G15.DR1.10598,215.213837,0.427145988,2.02161264,10.3871317,2873.14282,0.045581,HATLAS J142051.3+002537,-
G15.DR1.1060,216.712555,-0.93364799,1.46938539,9.26614189,2966.75049,0.102249,HATLAS J142651.0-005601,-
G15.DR1.10602,217.52832,-0.0577500015,0.0640299991,0.844131112,2.06645203,0.035862,HATLAS J143006.7-000327,-
G15.DR1.10608,217.614975,-0.119677998,2.89239669,11.4201908,6122.40332,0.036205,HATLAS J143027.5-000710,-
G15.DR1.10614,213.111343,0.0626010001,4.00984859,12.1375246,24206.3027,0.046317,HATLAS J141226.7+000345,-
G15.DR1.10615,214.760605,-0.845694005,0.508789003,5.08882189,113.927254,0.036295,HATLAS J141902.5-005044,-
G15.DR1.10619,213.833374,-0.125516996,0.399906009,4.26077461,96.4037476,0.048666,HATLAS J141520.0-000731,-
G15.DR1.1062,213.926208,-0.71151799,0.420289993,4.42438841,226.766693,0.104233,HATLAS J141542.2-004241,-
G15.DR1.10622,220.438705,0.562250972,0.53797102,5.2926178,124.510269,0.035597,HATLAS J144145.2+003344,-
G15.DR1.10623,214.718567,-0.369471997,0.120779999,1.53276098,7.10379696,0.035973,HATLAS J141852.4-002210,-
G15.DR1.10625,221.865524,0.584214985,1.35722709,8.96372414,1132.40784,0.046865,HATLAS J144727.7+003503,-
G15.DR1.10628,220.151886,0.90931499,1.47111118,9.27053833,1055.98206,0.036288,HATLAS J144036.4+005433,-
G15.DR1.10629,215.607651,-0.99259299,0.155249998,1.92600656,14.9026413,0.046172,HATLAS J142225.8-005933,-
G15.DR1.10631,217.660034,0.620010972,1.05086339,7.94833231,499.962402,0.036449,HATLAS J143038.4+003712,-
G15.DR1.10633,217.730377,0.873869002,0.60855639,5.75697899,158.276657,0.03543,HATLAS J143055.2+005225,-
G15.DR1.10635,220.410553,-0.904260993,0.733389974,6.48941517,306.729248,0.047282,HATLAS J144138.5-005415,-
G15.DR1.10636,217.654816,-0.389849991,0.906195045,7.345788,358.82901,0.035782,HATLAS J143037.1-002323,-
G15.DR1.10637,212.690811,-0.853227973,0.910923004,7.36696196,491.880219,0.048578,HATLAS J141045.7-005111,-
G15.DR1.1064,212.934235,0.981132984,0.0934500024,1.20774674,12.3021441,0.101977,HATLAS J141144.2+005852,-
G15.DR1.10641,213.733795,-0.496921003,2.18715787,10.6361151,3789.48853,0.049043,HATLAS J141456.1-002948,-
G15.DR1.10643,212.167007,0.901812971,0.499016136,5.01893997,146.427292,0.048351,HATLAS J140840.0+005406,-
G15.DR1.10644,218.018097,0.616533995,0.626324296,5.86786747,194.515259,0.04117,HATLAS J143204.3+003659,-
G15.DR1.10645,213.23822,0.993286014,1.44537342,9.20400429,1394.17773,0.049897,HATLAS J141257.1+005935,-
G15.DR1.10647,212.350555,0.370900989,0.61026001,5.76772451,224.839142,0.049986,HATLAS J140924.1+002215,-
G15.DR1.10649,214.49707,-0.996029973,0.141320005,1.76926863,11.0723619,0.041161,HATLAS J141759.2-005945,-
G15.DR1.1065,214.542007,-0.629794002,3.27842879,11.7201347,19524.5977,0.077655,HATLAS J141810.0-003747,-
G15.DR1.10651,213.080688,-0.492956996,0.676519752,6.16890669,261.272644,0.04748,HATLAS J141219.3-002934,-
G15.DR1.10652,215.186707,-0.472485989,0.887308717,7.2599678,347.756073,0.036303,HATLAS J142044.8-002820,-
G15.DR1.10656,218.226669,-0.172269002,0.394454539,4.21630335,67.9403839,0.035213,HATLAS J143254.4-001020,-
G15.DR1.10661,215.471588,-0.839039981,2.6530118,11.1947813,6154.03516,0.046926,HATLAS J142153.1-005020,-
G15.DR1.10667,217.662979,0.39686799,1.01507401,7.807796,455.734253,0.035839,HATLAS J143039.1+002348,-
G15.DR1.10668,221.633179,0.382521003,0.572706282,5.52602625,190.891296,0.0481,HATLAS J144631.9+002257,-
G15.DR1.10669,221.235916,-0.280847013,0.178420007,2.1803515,15.7563286,0.037327,HATLAS J144456.6-001651,-
G15.DR1.10670,216.159805,0.437646002,1.00285029,7.7585535,613.529236,0.049451,HATLAS J142438.3+002615,-
G15.DR1.10672,217.701355,-0.824238002,1.22828341,8.57367802,691.697021,0.035817,HATLAS J143048.3-004927,-
G15.DR1.10673,221.855423,0.067009002,0.079035975,1.03141975,4.10050631,0.047289,HATLAS J144725.3+000401,-
G15.DR1.10675,213.211655,0.194334,2.00770998,10.364749,2992.01025,0.048304,HATLAS J141250.7+001139,-
G15.DR1.10677,220.938782,-0.337765992,0.338981003,3.74604058,50.3332329,0.034969,HATLAS J144345.3-002015,-
G15.DR1.10681,221.246033,-0.352512002,0.310613006,3.49247718,44.6142654,0.036758,HATLAS J144459.0-002109,-
G15.DR1.10682,218.010483,-0.705615997,1.7943871,9.98806763,1726.28711,0.036893,HATLAS J143202.5-004220,-
G15.DR1.10683,212.189926,0.933768988,0.502426982,5.04341173,151.314804,0.049423,HATLAS J140845.5+005601,-
