IDNAME,RA,Dec,z,LookbackTime,SFR,F500,Z_PHOT,F350,alpha250350,Z_SPEC,F250,NAME_IAU,FeatureType,FeatureName,FeatureZopt,FeatureZsubmm
G15.DR1.22723,220.615067,0.703296006,3.12579107,11.6097126,5772.89014,0.0283751,3.2122348376932726,0.03143683,-0.4748232251288482,-99.0,0.026795,HATLAS J144227.6+004211,-,,0.0,0.0
G15.DR1.22726,216.31105,-0.018383,0.323460013,3.60844421,48.8890533,0.002941,-2.281299228500064,0.0127104,3.187532819000043,0.32346,0.037149,HATLAS J142514.6-000106,-,,0.0,0.0
G15.DR1.22727,213.968018,-0.481950998,0.827386379,6.9756422,313.553833,0.00771043,1.0576952588483435,0.02740163,0.9615364941011044,-99.0,0.037869,HATLAS J141552.3-002855,-,,0.0,0.0
G15.DR1.22730,219.317764,-0.111064002,1.80004808e-05,0.000248023367,1.78698556e-07,0.01106312,-2.412390418276382,0.01248295,3.274926945517588,0.28355,0.037573,HATLAS J143716.2-000639,-,,0.0,0.0
G15.DR1.22731,221.885742,-0.223210007,1.60934258,9.60240555,1319.38379,0.01653746,2.3823597004382147,0.03573934,0.07842686637452352,-99.0,0.036695,HATLAS J144732.5-001323,-,,0.0,0.0
G15.DR1.22732,220.995468,1.13983595,0.434163004,4.53340054,84.447464,-0.0027972,-3.4314651216095386,0.00966827,3.9543100810730256,-99.0,0.036575,HATLAS J144358.9+010823,-,,0.0,0.0
G15.DR1.22735,221.234543,-0.191652,1.95848191,10.2834616,1635.09192,0.01922791,1.2145332592307418,0.02106694,0.8569778271795054,-99.0,0.028108,HATLAS J144456.2-001129,-,,0.0,0.0
G15.DR1.22736,213.551819,0.953530014,1.50407243,9.35348129,922.552551,0.01453354,1.6056183405921713,0.0246219,0.5962544396052191,-99.0,0.030092,HATLAS J141412.4+005712,-,,0.0,0.0
G15.DR1.22737,220.246414,0.683283985,0.432956576,4.52399492,66.6840515,0.00847003,-0.9991871127217977,0.01318292,2.3327914084811985,-99.0,0.0289,HATLAS J144059.1+004059,-,,0.0,0.0
G15.DR1.22738,212.582413,0.0852039978,0.613467991,5.78786516,171.999725,0.00281861,-0.5181272283928529,0.01927656,2.0120848189285687,-99.0,0.037936,HATLAS J141019.7+000506,-,,0.0,0.0
G15.DR1.22739,219.674011,0.146108001,2.76644731,11.3059092,5377.65234,0.03413377,2.192624969982419,0.03386656,0.20491668667838706,-99.0,0.036284,HATLAS J143841.7+000845,-,,0.0,0.0
G15.DR1.2274,218.337662,-0.912316978,0.660374045,6.07400179,418.635651,0.015745,0.5547561719377863,0.051482,1.2968292187081425,-99.0,0.079645,HATLAS J143321.0-005444,-,,0.0,0.0
G15.DR1.22740,221.18309,0.420276999,0.0,0.0,0.0,0.0011473,-0.9163570565864987,0.013307,2.277571371057666,-99.0,0.028635,HATLAS J144443.9+002512,-,,0.0,0.0
G15.DR1.22741,217.351395,-0.0536630005,0.761483908,6.640172,199.422424,0.00422557,1.1701813729718835,0.02112999,0.8865457513520776,-99.0,0.028474,HATLAS J142924.3-000313,-,,0.0,0.0
G15.DR1.22744,217.120453,0.000484999997,1.36764407,8.99314213,682.103577,0.00969783,2.1909522432643573,0.02587743,0.20603183782376178,-99.0,0.027735,HATLAS J142828.9+000001,-,,0.0,0.0
G15.DR1.22746,213.056458,-0.340584993,0.706866026,6.3425374,219.525009,0.01365329,-1.0657296618076364,0.01637517,2.3771531078717576,-99.0,0.036438,HATLAS J141213.5-002026,-,,0.0,0.0
G15.DR1.22748,215.323547,-0.976723015,2.41219473,10.9288301,3821.59668,0.03045418,2.1887525548318245,0.03551204,0.2074982967787837,-99.0,0.03808,HATLAS J142117.6-005836,-,,0.0,0.0
G15.DR1.22750,214.998383,1.234725,0.304479927,3.43643951,43.8949776,0.00205206,0.10447239489273308,0.0218327,1.5970184034048445,-99.0,0.037366,HATLAS J141959.6+011405,-,,0.0,0.0
G15.DR1.22754,215.549072,0.728802979,1.03633761,7.89192581,486.382263,0.01097921,1.2138388211218145,0.02736597,0.8574407859187904,-99.0,0.036518,HATLAS J142211.7+004343,-,,0.0,0.0
G15.DR1.22756,218.781281,-0.0195819996,0.212170005,2.53716397,21.3415966,0.01477292,0.005223698207759586,0.02084001,1.663184201194827,0.21217,0.03647,HATLAS J143507.5-000110,-,,0.0,0.0
G15.DR1.22757,212.733139,-0.44727999,1.97788703,10.315918,2312.30713,0.02795641,0.5979057554893283,0.02531094,1.268062829673781,-99.0,0.03878,HATLAS J141055.9-002650,-,,0.0,0.0
G15.DR1.22759,218.787216,-0.78491801,1.75349319,9.90799999,1556.56042,0.01699153,2.8483336641316446,0.03805314,-0.23222244275442963,-99.0,0.035193,HATLAS J143508.9-004705,-,,0.0,0.0
G15.DR1.2276,217.474365,1.49501801,2.75994539,11.2997932,8541.63086,0.052219,3.1626378949778045,0.067434,-0.4417585966518696,-99.0,0.05812,HATLAS J142953.8+012942,-,,0.0,0.0
G15.DR1.22760,220.30928,0.231207997,2.45452142,10.9788456,2874.92261,0.0238217,0.8510260066715518,0.01887226,1.0993159955522989,-99.0,0.027319,HATLAS J144114.2+001352,-,,0.0,0.0
G15.DR1.22761,219.88739,1.37961698,1.0864675,8.0830574,421.516083,0.01092748,0.7807592646803037,0.01947406,1.1461604902131308,-99.0,0.028638,HATLAS J143932.9+012246,-,,0.0,0.0
G15.DR1.22763,218.708588,1.13963306,2.07314634,10.4680433,2453.73071,0.02332709,2.7371133125080402,0.0384781,-0.15807554167202675,-99.0,0.036485,HATLAS J143450.0+010822,-,,0.0,0.0
G15.DR1.22764,216.488052,-0.749364018,0.750234008,6.58036327,245.597412,0.01479439,-0.37573638145068333,0.01901086,1.9171575876337887,-99.0,0.036237,HATLAS J142557.1-004457,-,,0.0,0.0
G15.DR1.22766,216.896561,0.997307003,1.00522757,7.76816273,350.013702,0.00820015,1.349299273572081,0.02166485,0.7671338176186127,-99.0,0.028045,HATLAS J142735.1+005950,-,,0.0,0.0
G15.DR1.22767,217.342224,-0.857011974,1.89619148,10.1759605,1912.61938,0.02252924,1.75871074489826,0.0301963,0.4941928367344934,-99.0,0.035659,HATLAS J142922.1-005125,-,,0.0,0.0
G15.DR1.22770,217.498444,0.307568997,0.330327004,3.66965485,36.9663811,0.00119136,-0.11296991162827741,0.01498261,1.7419799410855181,-99.0,0.026924,HATLAS J142959.6+001827,-,,0.0,0.0
G15.DR1.22771,220.398087,1.39627302,4.06101894,12.1612673,15419.4941,0.0435367,5.5545786393248795,0.05543895,-2.0363857595499195,-99.0,0.027941,HATLAS J144135.5+012346,-,,0.0,0.0
G15.DR1.22775,221.802124,0.428148001,0.733102024,6.4878211,221.07666,0.02858614,2.0905884034734283,0.0311188,0.27294106435104776,-99.0,0.034112,HATLAS J144712.5+002541,-,,0.0,0.0
G15.DR1.22777,215.829391,0.519201994,0.502016008,5.04046869,113.17244,0.03965792,4.065995361470216,0.05233383,-1.0439969076468103,-99.0,0.036832,HATLAS J142319.0+003109,-,,0.0,0.0
G15.DR1.22778,221.384827,0.186982006,0.434784293,4.53823328,75.9469986,0.00463987,0.04831716121507634,0.01891396,1.6344552258566158,-99.0,0.032781,HATLAS J144532.3+001113,-,,0.0,0.0
G15.DR1.2278,218.971802,1.39848197,1.50913894,9.36598873,2407.53711,0.036266,1.8582554044060413,0.0675,0.4278297303959724,-99.0,0.077951,HATLAS J143553.2+012354,-,,0.0,0.0
G15.DR1.22782,215.460602,-0.415394992,2.20708609,10.6639967,2783.71533,0.02601499,1.9007580638618564,0.03077093,0.39949462409209563,-99.0,0.035198,HATLAS J142150.5-002455,-,,0.0,0.0
G15.DR1.22785,219.190186,-0.638961017,0.217639998,2.59351182,21.7140141,0.0205418,0.42641117368632075,0.02216951,1.3823925508757862,0.21764,0.035299,HATLAS J143645.6-003820,-,,0.0,0.0
G15.DR1.22788,216.839783,-0.752144992,1.09624028,8.11918259,545.47229,0.01116414,1.4160054566650837,0.02848657,0.7226630288899443,-99.0,0.036328,HATLAS J142721.5-004507,-,,0.0,0.0
G15.DR1.22789,214.47905,0.344902009,3.20962044e-07,4.42245118e-06,4.24403707e-11,-0.0048806,-0.4675595413721192,0.01442551,1.9783730275814126,-99.0,0.028069,HATLAS J141754.9+002041,-,,0.0,0.0
G15.DR1.22791,215.784012,-0.550998986,0.699231982,6.29942131,221.207031,-0.0107098,-1.1259942781744243,0.01664876,2.4173295187829495,-99.0,0.037551,HATLAS J142308.1-003303,-,,0.0,0.0
G15.DR1.22792,214.481888,0.724946022,0.530321002,5.23988104,98.5139771,0.00504319,0.7795384959546947,0.01961353,1.1469743360302036,-99.0,0.028851,HATLAS J141755.6+004329,-,,0.0,0.0
G15.DR1.22794,218.675949,1.15727603,0.537384987,5.28858995,134.530746,0.00125089,-0.7771829933427394,0.01839065,2.184788662228493,-99.0,0.038358,HATLAS J143442.2+010926,-,,0.0,0.0
G15.DR1.22795,214.819351,-0.908312023,0.490414798,4.95673323,84.7293854,0.01002047,-1.1572180505573026,0.01277486,2.4381453670382016,-99.0,0.029016,HATLAS J141916.6-005429,-,,0.0,0.0
G15.DR1.22796,219.690826,0.186794996,1.68714464,9.77202129,1534.79285,0.01754954,2.8004655928825835,0.04076283,-0.20031039525505573,-99.0,0.038106,HATLAS J143845.7+001112,-,,0.0,0.0
G15.DR1.22797,220.562164,-0.244243994,2.48381114,11.0125608,3036.18311,0.02562147,-0.4002273251648756,0.01454643,1.9334848834432503,-99.0,0.02788,HATLAS J144214.9-001439,-,,0.0,0.0
G15.DR1.22799,215.080353,-0.605903983,2.13865781,10.5663967,2054.25317,0.01784216,3.2460982609098172,0.03332686,-0.497398840606545,0.4035,0.028191,HATLAS J142019.2-003621,-,,0.0,0.0
G15.DR1.2280,215.432953,-0.898431003,0.148310006,1.84828341,23.3468971,0.005951,-2.4310220684413597,0.026251,3.2873480456275734,0.14831,0.079345,HATLAS J142143.9-005354,-,,0.0,0.0
G15.DR1.22800,215.611847,0.706816971,0.359659642,3.92520213,57.482235,0.00610563,-0.40477994904196724,0.01859292,1.9365199660279782,-99.0,0.035672,HATLAS J142226.8+004224,-,,0.0,0.0
G15.DR1.22801,216.263626,1.28935003,0.264800012,3.06302214,32.7450905,0.0153543,0.6121867462404402,0.02399028,1.2585421691730398,0.2648,0.036639,HATLAS J142503.2+011721,-,,0.0,0.0
G15.DR1.22802,219.651764,0.335175991,0.119689003,1.52001595,7.06471539,-0.0025212,-0.8329751181531213,0.01713399,2.2219834121020807,-99.0,0.036187,HATLAS J143836.4+002006,-,,0.0,0.0
G15.DR1.22804,215.679565,0.222885996,0.392493993,4.20023489,71.8946991,0.00518389,-1.1973118105122929,0.01645217,2.4648745403415284,-99.0,0.037706,HATLAS J142243.0+001322,-,,0.0,0.0
G15.DR1.22805,217.202042,0.564099014,0.265089989,3.06581879,25.3048687,0.01200558,-1.1107714737809018,0.01256476,2.407180982520601,0.26509,0.028243,HATLAS J142848.4+003350,-,,0.0,0.0
G15.DR1.22809,212.217773,0.916296005,2.46664786,10.9928942,3852.06543,0.02739944,3.4490907051344486,0.04466985,-0.6327271367562991,-99.0,0.036104,HATLAS J140852.2+005458,-,,0.0,0.0
G15.DR1.2281,220.846344,-0.204657003,1.06434071,7.99991989,869.282349,0.021823,0.9270763132026418,0.043362,1.0486157911982388,-99.0,0.061708,HATLAS J144323.1-001216,-,,0.0,0.0
G15.DR1.22812,221.265549,0.208109006,0.774546027,6.70866251,203.2836,0.00809372,1.296178800968055,0.02141281,0.8025474660212967,-99.0,0.028051,HATLAS J144503.7+001229,-,,0.0,0.0
G15.DR1.22814,221.068695,-0.0875540003,1.56765342,9.50660706,955.734375,0.01343058,2.0129229528731356,0.02536553,0.3247180314179095,-99.0,0.028294,HATLAS J144416.4-000515,-,,0.0,0.0
G15.DR1.22815,220.209229,0.288850009,0.260069996,3.01722002,23.9178371,-0.0037907,-5.299490066651085,0.00481453,5.199660044434057,0.26007,0.027693,HATLAS J144050.2+001719,-,,0.0,0.0
G15.DR1.22818,221.546692,0.941744983,0.510330677,5.0997591,114.70845,0.00536696,0.2748251423039858,0.02202205,1.4834499051306762,-99.0,0.036277,HATLAS J144611.2+005630,-,,0.0,0.0
G15.DR1.22819,219.374557,1.48836303,0.9783777,7.65805721,429.207153,0.01399057,0.3536314198657533,0.02253838,1.4309123867561644,-99.0,0.036477,HATLAS J143729.8+012918,-,,0.0,0.0
G15.DR1.2282,213.872391,0.573297024,0.528289974,5.22581196,206.326385,0.019845,1.162175199607037,0.045179,0.8918832002619753,0.52829,0.060991,HATLAS J141529.3+003423,-,,0.0,0.0
G15.DR1.22822,214.807648,0.527715027,0.480374992,4.88330746,78.0653534,0.0028818,-4.478113468562571,0.00580801,4.652075645708381,-99.0,0.027786,HATLAS J141913.8+003139,-,,0.0,0.0
G15.DR1.22824,215.771301,0.300956011,0.728326321,6.46169233,239.231613,0.00729219,0.7728802851962049,0.02535819,1.15141314320253,-99.0,0.037357,HATLAS J142305.1+001803,-,,0.0,0.0
G15.DR1.22827,213.598221,1.15688896,0.463737011,4.75962353,73.138031,0.00550727,-1.4658825970153568,0.01144291,2.6439217313435712,-99.0,0.027854,HATLAS J141423.5+010924,-,,0.0,0.0
G15.DR1.22828,220.856873,-0.195785999,0.206510007,2.47842526,15.7713823,0.00645799,-1.1298165989848385,0.01249835,2.419877732656559,0.20651,0.028214,HATLAS J144325.6-001144,-,,0.0,0.0
G15.DR1.22829,216.08493,-0.246024996,0.149839997,1.86548066,11.0874653,0.00861637,-0.3469841474484503,0.01945332,1.8979894316323003,0.14984,0.036842,HATLAS J142420.3-001445,-,,0.0,0.0
G15.DR1.2283,216.350449,0.914162993,0.125279993,1.58513522,17.6596317,0.011557,-1.3343517831167349,0.035242,2.556234522077823,0.12528,0.083291,HATLAS J142524.1+005450,-,,0.0,0.0
G15.DR1.22831,219.810333,0.365359992,0.2403,2.82270551,27.8867168,0.01158396,-0.12757804084472957,0.02084236,1.7517186938964864,0.2403,0.037577,HATLAS J143914.4+002155,-,,0.0,0.0
G15.DR1.22832,215.046982,-0.969618022,1.1871686,8.43856812,671.197815,0.01786907,0.3813155210129522,0.02334154,1.4124563193246986,-99.0,0.037543,HATLAS J142011.2-005810,-,,0.0,0.0
G15.DR1.22833,213.233185,-0.855597019,2.98734164,11.5005274,6936.56738,0.03772642,2.756031311523921,0.03937252,-0.1706875410159473,-99.0,0.037175,HATLAS J141255.9-005120,-,,0.0,0.0
G15.DR1.22835,214.067322,-0.800001025,1.14100778,8.28010941,598.277161,0.00853646,2.092619265565797,0.03329053,0.27158715628946883,-99.0,0.036476,HATLAS J141616.1-004800,-,,0.0,0.0
G15.DR1.22840,215.368637,-0.655202985,0.0,0.0,0.0,0.00512977,-2.0930011644391566,0.01058017,3.062000776292771,-99.0,0.029644,HATLAS J142128.4-003918,-,,0.0,0.0
G15.DR1.22841,214.454224,0.282736987,1.0205543,7.82965994,355.465607,0.00975954,0.7502333665396672,0.01862663,1.1665110889735553,-99.0,0.02758,HATLAS J141749.0+001657,-,,0.0,0.0
G15.DR1.22846,215.86351,0.623444974,3.2941049e-08,4.53888134e-07,5.81767273e-13,0.0008406602293901017,-0.7803051227452871,0.017501,2.1868700818301914,-99.0,0.036528,HATLAS J142327.2+003724,-,,0.0,0.0
G15.DR1.22847,220.623627,0.91870302,0.88027972,7.22757769,263.468231,0.00237579,2.0033683873807213,0.02501154,0.3310877417461857,-99.0,0.027959,HATLAS J144229.6+005507,-,,0.0,0.0
G15.DR1.22848,212.414017,0.143337995,0.184599996,2.24687886,17.164608,0.03098111,-0.25787799792181065,0.0206223,1.8385853319478738,0.1846,0.038283,HATLAS J140939.3+000836,-,,0.0,0.0
G15.DR1.22849,213.27536,0.0346129984,0.0260199998,0.352090836,0.352368146,0.00918267,2.6431853171177493,0.03742597,-0.09545687807849942,0.02602,0.036243,HATLAS J141306.0+000204,-,,0.0,0.0
G15.DR1.22850,212.310226,-0.662338972,1.60580599,9.59440422,1347.82898,0.01317511,3.354491836865281,0.04562396,-0.569661224576854,-99.0,0.037666,HATLAS J140914.4-003944,-,,0.0,0.0
G15.DR1.22851,213.689743,-0.461888999,0.14034,1.75813401,9.63964558,-0.0036581,-0.6524059119044514,0.01793937,2.101603941269634,0.14034,0.036384,HATLAS J141445.5-002742,-,,0.0,0.0
G15.DR1.22853,216.186523,-0.323857009,0.174040005,2.13286734,15.172411,0.00637174,1.8882885742866025,0.03285659,0.40780761714226493,0.17404,0.037689,HATLAS J142444.7-001925,-,,0.0,0.0
G15.DR1.22854,213.298416,-0.165850997,0.915839851,7.38894224,359.324524,0.01864988,-1.2491153874551348,0.01515024,2.4994102583034232,-99.0,0.035128,HATLAS J141311.6-000957,-,,0.0,0.0
G15.DR1.22856,220.112167,-0.170112997,1.6583848,9.71065998,1402.17993,0.01923257,1.8198444718149347,0.03114551,0.45343701879004356,-99.0,0.036279,HATLAS J144026.9-001012,-,,0.0,0.0
G15.DR1.22857,217.537003,1.00061297,0.710464001,6.36272097,173.255753,0.02719692,2.338966014297741,0.02751107,0.10735599046817279,-99.0,0.028523,HATLAS J143008.8+010002,-,,0.0,0.0
G15.DR1.2286,214.785385,1.22033298,0.280200005,3.21021509,77.423317,0.012782,-0.45778232595869683,0.040018,1.9718548839724646,0.2802,0.077696,HATLAS J141908.4+011313,-,,0.0,0.0
G15.DR1.22862,218.265274,-0.956776023,0.588729978,5.63049173,160.856033,0.00528142,-0.40726882875004167,0.02004062,1.9381792191666944,0.58873,0.038471,HATLAS J143303.6-005724,-,,0.0,0.0
G15.DR1.22864,216.464569,1.24611604,0.487421006,4.93493986,92.6505661,0.00459963,0.8119374276374247,0.02192666,1.1253750482417169,-99.0,0.03202,HATLAS J142551.4+011446,-,,0.0,0.0
G15.DR1.22865,215.213135,-0.937399983,0.101999998,1.3107208,5.43613243,0.01280977,0.7373910504810608,0.0255935,1.1750726330126262,0.102,0.038005,HATLAS J142051.1-005614,-,,0.0,0.0
G15.DR1.22866,215.877197,1.38361096,0.643314302,5.97175646,175.515335,0.00393232,0.9179861991694342,0.02462633,1.054675867220377,0.3271,0.035117,HATLAS J142330.5+012300,-,,0.0,0.0
G15.DR1.22868,220.613937,-0.470725,3.22614956,11.6833944,6599.56982,0.03088227,3.0617762274496183,0.03137811,-0.374517484966412,-99.0,0.027663,HATLAS J144227.3-002814,-,,0.0,0.0
G15.DR1.22869,219.719086,1.38589001,1.69080865,9.7797451,1122.00598,0.01868301,-0.09153318653109199,0.01549992,1.727688791020728,-99.0,0.02772,HATLAS J143852.5+012309,-,,0.0,0.0
G15.DR1.2287,215.031876,-0.0138600003,0.86097002,7.13729668,562.362366,0.018529,0.7312241764553904,0.041971,1.1791838823630731,-99.0,0.062411,HATLAS J142007.6-000049,-,,0.0,0.0
G15.DR1.22870,216.002563,-0.540491998,0.65088886,6.01740503,187.356522,0.014747,-0.9754032794463341,0.01686076,2.3169355196308894,-99.0,0.036766,HATLAS J142400.6-003225,-,,0.0,0.0
G15.DR1.22871,212.404861,1.20693099,0.177440003,2.16974974,15.7593403,0.00435524,-1.2374306090005724,0.01634283,2.4916204060003815,0.17744,0.037794,HATLAS J140937.1+011224,-,,0.0,0.0
G15.DR1.22877,221.504883,0.443352997,1.03598058,7.8905282,498.312805,0.0062018,2.112989786553152,0.03433234,0.2580068089645653,-99.0,0.037446,HATLAS J144601.1+002636,-,,0.0,0.0
G15.DR1.22879,212.245987,-0.397893012,0.794599533,6.81184673,294.709595,0.01514153,-0.34713978274690405,0.0203909,1.898093188497936,-99.0,0.038619,HATLAS J140859.0-002352,-,,0.0,0.0
G15.DR1.22880,215.119995,1.14902103,1.06679559,8.00923538,519.286804,0.00750699,2.003714759457084,0.03278977,0.3308568270286107,-99.0,0.036651,HATLAS J142028.7+010856,-,,0.0,0.0
G15.DR1.22883,214.923203,-0.849075973,0.662702024,6.08777618,152.003738,0.02304509,2.467300072992981,0.02845948,0.021799951338012647,-99.0,0.028669,HATLAS J141941.5-005056,-,,0.0,0.0
G15.DR1.22884,220.370895,0.114687003,1.11368775,8.1827755,426.493927,0.01014046,0.9896892726952293,0.01955187,1.0068738182031804,-99.0,0.027436,HATLAS J144129.0+000652,-,,0.0,0.0
G15.DR1.22886,219.051651,1.34273505,0.393759996,4.21061802,69.0439377,0.01211639,-2.257466443824727,0.01236094,3.1716442958831514,-99.0,0.035935,HATLAS J143612.3+012033,-,,0.0,0.0
G15.DR1.22888,219.672119,-0.0633039996,0.340817124,3.76213837,52.5581779,0.00860665,-0.8947318565977547,0.01683663,2.26315457106517,-99.0,0.036055,HATLAS J143841.3-000347,-,,0.0,0.0
G15.DR1.22889,212.395813,0.183559999,0.371284992,4.0238781,67.2699585,0.02665163,2.8255268745826543,0.04220285,-0.21701791638843632,-99.0,0.039231,HATLAS J140934.9+001100,-,,0.0,0.0
G15.DR1.22892,218.330505,0.499734998,1.33333576,8.89503002,855.93866,0.01345064,1.947778454761017,0.0325691,0.3681476968259886,0.43842,0.036864,HATLAS J143319.3+002959,-,,0.0,0.0
G15.DR1.22893,218.451431,0.671886027,0.330969989,3.67535973,47.4582138,0.01394434,0.9687027880758896,0.02456976,1.020864807949407,0.33097,0.03464,HATLAS J143348.3+004018,-,,0.0,0.0
G15.DR1.22896,217.734665,0.42771399,2.22178054,10.6843109,2347.38623,0.02151004,2.002560903317142,0.026066,0.3316260644552389,-99.0,0.029143,HATLAS J143056.3+002539,-,,0.0,0.0
G15.DR1.22898,219.073059,0.658095002,1.11528516,8.18855667,594.038147,0.01652441,0.4707749162034598,0.0241534,1.3528167225310268,-99.0,0.038077,HATLAS J143617.5+003929,-,,0.0,0.0
G15.DR1.22899,216.697327,1.32790506,0.700429022,6.30622864,166.8078,0.01024698,0.8949044121693466,0.01967146,1.0700637252204357,-99.0,0.028197,HATLAS J142647.3+011940,-,,0.0,0.0
G15.DR1.229,219.340027,-0.891003013,0.139339998,1.74675608,51.181488,0.031371,-1.192921691908467,0.085701,2.4619477946056447,0.13934,0.196221,HATLAS J143721.6-005327,-,,0.0,0.0
G15.DR1.2290,217.555237,0.62787199,0.468024999,4.79173422,159.940735,0.009456,-1.318201659369783,0.025447,2.5454677729131885,0.50069,0.059924,HATLAS J143013.2+003740,-,,0.0,0.0
G15.DR1.22900,217.166473,-0.172810003,0.288890004,3.29200077,32.0671844,0.00596817,-7.901006499489153,0.00292914,6.934004332992768,0.28889,0.030199,HATLAS J142839.9-001022,-,,0.0,0.0
G15.DR1.22904,213.41893,-0.554454029,2.03020978,10.4008646,2460.51587,0.02802409,0.9024443424206015,0.02698162,1.0650371050529324,-99.0,0.03861,HATLAS J141340.5-003316,-,,0.0,0.0
G15.DR1.22905,214.467438,1.33196795,2.67582846,11.2178221,3834.14209,0.02515165,2.741608051058702,0.03015478,-0.16107203403913464,-99.0,0.028564,HATLAS J141752.1+011955,-,,0.0,0.0
G15.DR1.22906,220.67485,0.300700009,1.72446609,9.84944534,1209.3634,0.01645447,1.550954665967579,0.02302136,0.6326968893549473,-99.0,0.028483,HATLAS J144241.9+001802,-,,0.0,0.0
G15.DR1.22907,218.021927,0.0306940004,1.89200759,10.1685381,1584.35913,0.01726159,2.45350914779302,0.02939287,0.030993901471319994,-99.0,0.029701,HATLAS J143205.2+000150,-,,0.0,0.0
G15.DR1.2291,214.833374,1.11151898,0.117969997,1.49989474,14.8052702,0.013973,-1.6213995791391644,0.031042,2.7475997194261095,0.11797,0.078244,HATLAS J141920.0+010641,-,,0.0,0.0
G15.DR1.22914,220.253235,0.371767998,0.204450995,2.45694804,15.308588,0.0007455090736021969,-0.18380082286029253,0.01534125,1.7892005485735285,0.36193,0.02801,HATLAS J144100.7+002218,-,,0.0,0.0
G15.DR1.22918,219.536285,0.721396029,0.593697011,5.66246605,164.182587,0.00711863,0.30763153427859047,0.02364261,1.4615789771476064,-99.0,0.038661,HATLAS J143808.7+004317,-,,0.0,0.0
G15.DR1.22919,216.748978,-0.880442023,2.50399756,11.0354433,4132.29297,0.03029198,2.6348719545208805,0.03827358,-0.08991463634725376,-99.0,0.037133,HATLAS J142659.7-005249,-,,0.0,0.0
G15.DR1.2292,213.039825,0.530951977,0.10543,1.35169506,12.3563242,0.038283,0.3283797273093456,0.049854,1.4477468484604363,0.10543,0.081144,HATLAS J141209.5+003151,-,,0.0,0.0
G15.DR1.22920,219.433594,0.0480090007,1.26874971,8.70137215,752.272644,0.00928042,2.5684859566261693,0.03681728,-0.04565730441744624,-99.0,0.036256,HATLAS J143744.0+000252,-,,0.0,0.0
G15.DR1.22921,219.608414,0.0940579996,0.950176835,7.53893185,402.69989,0.01076464,0.9389032816683254,0.02562708,1.0407311455544497,-99.0,0.036373,HATLAS J143826.0+000538,-,,0.0,0.0
G15.DR1.22922,214.433899,-0.169805005,1.83363616,10.0623589,1400.41541,0.01752014,1.590522339500025,0.02314016,0.6063184403333166,-99.0,0.028377,HATLAS J141744.1-001011,-,,0.0,0.0
G15.DR1.22925,212.612259,0.547390997,2.23241901,10.6988659,2849.96436,0.02341723,3.188478949838275,0.04080881,-0.45898596655885004,-99.0,0.034969,HATLAS J141026.9+003250,-,,0.0,0.0
G15.DR1.22926,221.835663,1.46497703,2.51721501,11.05019,4072.82129,0.02864237,3.141870805797761,0.0416478,-0.4279138705318406,-99.0,0.036063,HATLAS J144720.5+012753,-,,0.0,0.0
G15.DR1.22927,215.079208,-0.641029,1.86447287,10.1190987,1447.89343,0.01385073,3.4065813411998045,0.03449942,-0.6043875607998697,-99.0,0.028151,HATLAS J142019.0-003827,-,,0.0,0.0
G15.DR1.2293,218.172989,0.0477109998,0.130909994,1.65021968,13.8210936,0.008147,-0.30678340706335216,0.031827,1.8711889380422349,0.13091,0.059735,HATLAS J143241.5+000251,-,,0.0,0.0
G15.DR1.22930,217.612854,-0.627994001,0.0,0.0,0.0,0.00231119,-1.4610800704486557,0.01140178,2.6407200469657703,-99.0,0.027724,HATLAS J143027.0-003740,-,,0.0,0.0
G15.DR1.22934,214.160355,1.25656497,1.33392215,8.89672184,648.470886,0.00766198,2.651819595897714,0.02886444,-0.10121306393180922,-99.0,0.027898,HATLAS J141638.4+011523,-,,0.0,0.0
G15.DR1.22936,213.342072,-0.424984992,1.49817204,9.33880806,1066.12732,0.01582938,1.8988653017907988,0.03068796,0.4007564654728007,-99.0,0.035118,HATLAS J141322.0-002529,-,,0.0,0.0
G15.DR1.22937,218.07695,0.00237599993,0.445284605,4.6194396,70.014061,0.00135724,0.5809523789287567,0.01877981,1.279365080714162,-99.0,0.028883,HATLAS J143218.4+000008,-,,0.0,0.0
G15.DR1.22939,216.924637,-0.128976002,2.14735794,10.5790854,2693.53247,0.02596908,2.0286952147793462,0.03289845,0.31420319014710235,-99.0,0.036567,HATLAS J142741.9-000744,-,,0.0,0.0
G15.DR1.22940,221.826721,0.89783299,1.10668123,8.15738869,576.65863,0.01167228,1.4247008753400903,0.02953843,0.7168660831066065,-99.0,0.037596,HATLAS J144718.4+005352,-,,0.0,0.0
G15.DR1.22942,220.131012,1.349298,1.28645456,8.75566578,579.08606,0.00993249,1.730089446080156,0.02276207,0.5132737026132295,-99.0,0.027053,HATLAS J144031.4+012057,-,,0.0,0.0
G15.DR1.22943,217.962326,0.316141993,0.357320011,3.90516305,44.1928749,0.0066192,-1.2023203895629315,0.01213808,2.468213593041954,-99.0,0.02785,HATLAS J143150.9+001858,-,,0.0,0.0
G15.DR1.22945,221.963425,-0.466562003,1.84042776,10.074975,1808.41528,0.02159195,1.952341933659123,0.0321125,0.36510537756058475,-99.0,0.03631,HATLAS J144751.2-002759,-,,0.0,0.0
